subject	activity	variable	Mean
17	WALKING_UPSTAIRS	tBodyGyro-mean-Z	0.087130975137931
17	WALKING_UPSTAIRS	tBodyGyroJerk-mean-X	-0.100183297172414
17	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Y	-0.0417622900689655
17	WALKING_UPSTAIRS	tBodyGyroJerk-mean-Z	-0.0547796899655172
17	WALKING_UPSTAIRS	tBodyAccMag-mean	-0.985418968275862
17	WALKING_UPSTAIRS	tGravityAccMag-mean	-0.985418968275862
17	WALKING_UPSTAIRS	tBodyAccJerkMag-mean	-0.993245806206897
17	WALKING_UPSTAIRS	tBodyGyroMag-mean	-0.983299607586207
17	WALKING_UPSTAIRS	tBodyGyroJerkMag-mean	-0.994309820689655
17	WALKING_UPSTAIRS	fBodyAcc-mean-X	-0.994496322758621
17	WALKING_UPSTAIRS	fBodyAcc-mean-Y	-0.982367664137931
17	WALKING_UPSTAIRS	fBodyAcc-mean-Z	-0.986495766206897
17	WALKING_UPSTAIRS	fBodyAccJerk-mean-X	-0.994117062068966
17	WALKING_UPSTAIRS	fBodyAccJerk-mean-Y	-0.988820999655172
17	WALKING_UPSTAIRS	fBodyAccJerk-mean-Z	-0.990597965172414
17	WALKING_UPSTAIRS	fBodyGyro-mean-X	-0.985993540344828
17	WALKING_UPSTAIRS	fBodyGyro-mean-Y	-0.987392253103448
17	WALKING_UPSTAIRS	fBodyGyro-mean-Z	-0.988668107931034
17	WALKING_UPSTAIRS	fBodyAccMag-mean	-0.990007266206896
17	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-mean	-0.993005947241379
17	WALKING_UPSTAIRS	fBodyBodyGyroMag-mean	-0.986607555172414
17	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-mean	-0.99327833
17	WALKING_UPSTAIRS	tBodyAcc-std-X	-0.99504124
17	WALKING_UPSTAIRS	tBodyAcc-std-Y	-0.979413535862069
17	WALKING_UPSTAIRS	tBodyAcc-std-Z	-0.980976484137931
17	WALKING_UPSTAIRS	tGravityAcc-std-X	-0.993349445862069
17	WALKING_UPSTAIRS	tGravityAcc-std-Y	-0.984760977241379
17	WALKING_UPSTAIRS	tGravityAcc-std-Z	-0.98129168137931
17	WALKING_UPSTAIRS	tBodyAccJerk-std-X	-0.994019934482759
17	WALKING_UPSTAIRS	tBodyAccJerk-std-Y	-0.989158120689655
17	WALKING_UPSTAIRS	tBodyAccJerk-std-Z	-0.992004427241379
17	WALKING_UPSTAIRS	tBodyGyro-std-X	-0.986979955517241
17	WALKING_UPSTAIRS	tBodyGyro-std-Y	-0.985073170689655
17	WALKING_UPSTAIRS	tBodyGyro-std-Z	-0.987937566551724
17	WALKING_UPSTAIRS	tBodyGyroJerk-std-X	-0.991854138275862
17	WALKING_UPSTAIRS	tBodyGyroJerk-std-Y	-0.993318104482759
17	WALKING_UPSTAIRS	tBodyGyroJerk-std-Z	-0.993400307586207
17	WALKING_UPSTAIRS	tBodyAccMag-std	-0.986826527241379
17	WALKING_UPSTAIRS	tGravityAccMag-std	-0.986826527241379
17	WALKING_UPSTAIRS	tBodyAccJerkMag-std	-0.993375015172414
17	WALKING_UPSTAIRS	tBodyGyroMag-std	-0.981656969655172
17	WALKING_UPSTAIRS	tBodyGyroJerkMag-std	-0.993276945862069
17	WALKING_UPSTAIRS	fBodyAcc-std-X	-0.995250992758621
17	WALKING_UPSTAIRS	fBodyAcc-std-Y	-0.97835155862069
17	WALKING_UPSTAIRS	fBodyAcc-std-Z	-0.978759603793103
17	WALKING_UPSTAIRS	fBodyAccJerk-std-X	-0.994459398275862
17	WALKING_UPSTAIRS	fBodyAccJerk-std-Y	-0.990414811034483
17	WALKING_UPSTAIRS	fBodyAccJerk-std-Z	-0.991935782413793
17	WALKING_UPSTAIRS	fBodyGyro-std-X	-0.987354722068966
17	WALKING_UPSTAIRS	fBodyGyro-std-Y	-0.98380969137931
17	WALKING_UPSTAIRS	fBodyGyro-std-Z	-0.988732922758621
17	WALKING_UPSTAIRS	fBodyAccMag-std	-0.98628791137931
17	WALKING_UPSTAIRS	fBodyBodyAccJerkMag-std	-0.992630932068965
17	WALKING_UPSTAIRS	fBodyBodyGyroMag-std	-0.981446073103448
17	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag-std	-0.993482856896552
18	LAYING	tBodyAcc-mean-X	0.276324152142857
18	LAYING	tBodyAcc-mean-Y	-0.0172831546595266
18	LAYING	tBodyAcc-mean-Z	-0.108112251068681
18	LAYING	tGravityAcc-mean-X	0.716863248351648
18	LAYING	tGravityAcc-mean-Y	-0.01578199625
18	LAYING	tGravityAcc-mean-Z	0.0899901746593407
18	LAYING	tBodyAccJerk-mean-X	0.077480921531044
18	LAYING	tBodyAccJerk-mean-Y	0.0128850449171841
18	LAYING	tBodyAccJerk-mean-Z	0.000848545124184616
18	LAYING	tBodyGyro-mean-X	-0.0373993798891484
18	LAYING	tBodyGyro-mean-Y	-0.0678200104982143
18	LAYING	tBodyGyro-mean-Z	0.0908402866868132
18	LAYING	tBodyGyroJerk-mean-X	-0.0944029581558242
18	LAYING	tBodyGyroJerk-mean-Y	-0.044169186546978
18	LAYING	tBodyGyroJerk-mean-Z	-0.0568482569002198
18	LAYING	tBodyAccMag-mean	-0.658370952115385
18	LAYING	tGravityAccMag-mean	-0.658370952115385
18	LAYING	tBodyAccJerkMag-mean	-0.753904676895604
18	LAYING	tBodyGyroMag-mean	-0.714735668626374
18	LAYING	tBodyGyroJerkMag-mean	-0.859899942335165
18	LAYING	fBodyAcc-mean-X	-0.714227764615385
18	LAYING	fBodyAcc-mean-Y	-0.663659666593407
18	LAYING	fBodyAcc-mean-Z	-0.761229192087912
18	LAYING	fBodyAccJerk-mean-X	-0.750020077252747
18	LAYING	fBodyAccJerk-mean-Y	-0.744113444532967
18	LAYING	fBodyAccJerk-mean-Z	-0.833032083021978
18	LAYING	fBodyGyro-mean-X	-0.787757637521978
18	LAYING	fBodyGyro-mean-Y	-0.816385880247253
18	LAYING	fBodyGyro-mean-Z	-0.755926770686813
18	LAYING	fBodyAccMag-mean	-0.697732862178571
18	LAYING	fBodyBodyAccJerkMag-mean	-0.742323821887363
18	LAYING	fBodyBodyGyroMag-mean	-0.816286626730769
18	LAYING	fBodyBodyGyroJerkMag-mean	-0.88466302260989
18	LAYING	tBodyAcc-std-X	-0.694616884972527
18	LAYING	tBodyAcc-std-Y	-0.627117507326923
18	LAYING	tBodyAcc-std-Z	-0.701596039615385
18	LAYING	tGravityAcc-std-X	-0.980138675796703
18	LAYING	tGravityAcc-std-Y	-0.969542030412088
18	LAYING	tGravityAcc-std-Z	-0.959434177692308
18	LAYING	tBodyAccJerk-std-X	-0.734644450054945
18	LAYING	tBodyAccJerk-std-Y	-0.732969175274725
18	LAYING	tBodyAccJerk-std-Z	-0.847257765851648
18	LAYING	tBodyGyro-std-X	-0.804533729046703
18	LAYING	tBodyGyro-std-Y	-0.777361713653846
18	LAYING	tBodyGyro-std-Z	-0.745612483131868
18	LAYING	tBodyGyroJerk-std-X	-0.842893477884615
18	LAYING	tBodyGyroJerk-std-Y	-0.884050472967033
18	LAYING	tBodyGyroJerk-std-Z	-0.83861466293956
18	LAYING	tBodyAccMag-std	-0.689671890376374
18	LAYING	tGravityAccMag-std	-0.689671890376374
18	LAYING	tBodyAccJerkMag-std	-0.745212812708791
18	LAYING	tBodyGyroMag-std	-0.775779058758242
18	LAYING	tBodyGyroJerkMag-std	-0.88856533728022
18	LAYING	fBodyAcc-std-X	-0.687850549203297
18	LAYING	fBodyAcc-std-Y	-0.632838238002747
18	LAYING	fBodyAcc-std-Z	-0.694874090513736
18	LAYING	fBodyAccJerk-std-X	-0.742517893708791
18	LAYING	fBodyAccJerk-std-Y	-0.739197834642857
18	LAYING	fBodyAccJerk-std-Z	-0.860168954615385
18	LAYING	fBodyGyro-std-X	-0.812175241332418
18	LAYING	fBodyGyro-std-Y	-0.759665554340659
18	LAYING	fBodyGyro-std-Z	-0.766381665384615
18	LAYING	fBodyAccMag-std	-0.733904051236264
18	LAYING	fBodyBodyAccJerkMag-std	-0.750189976318681
18	LAYING	fBodyBodyGyroMag-std	-0.789777674554945
18	LAYING	fBodyBodyGyroJerkMag-std	-0.902206780607143
19	WALKING_DOWNSTAIRS	tBodyAcc-mean-X	0.269723487105556
19	WALKING_DOWNSTAIRS	tBodyAcc-mean-Y	-0.0182031515710306
19	WALKING_DOWNSTAIRS	tBodyAcc-mean-Z	-0.118277180099383
19	WALKING_DOWNSTAIRS	tGravityAcc-mean-X	0.475323016
19	WALKING_DOWNSTAIRS	tGravityAcc-mean-Y	0.0964052626666667
19	WALKING_DOWNSTAIRS	tGravityAcc-mean-Z	0.233011401195083
19	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-X	0.0774171147766389
19	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Y	0.0115812421960876
19	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Z	-0.00186198850195833
19	WALKING_DOWNSTAIRS	tBodyGyro-mean-X	-0.0385723953346511
19	WALKING_DOWNSTAIRS	tBodyGyro-mean-Y	-0.0681420603177778
19	WALKING_DOWNSTAIRS	tBodyGyro-mean-Z	0.0883609591559167
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-X	-0.0895939425055556
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Y	-0.0383208736670278
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Z	-0.0569649444286944
19	WALKING_DOWNSTAIRS	tBodyAccMag-mean	-0.531507362111361
19	WALKING_DOWNSTAIRS	tGravityAccMag-mean	-0.531507362111361
19	WALKING_DOWNSTAIRS	tBodyAccJerkMag-mean	-0.5762252472125
19	WALKING_DOWNSTAIRS	tBodyGyroMag-mean	-0.548919668132222
19	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-mean	-0.683436541824444
19	WALKING_DOWNSTAIRS	fBodyAcc-mean-X	-0.587050355097528
19	WALKING_DOWNSTAIRS	fBodyAcc-mean-Y	-0.521888076609778
19	WALKING_DOWNSTAIRS	fBodyAcc-mean-Z	-0.647026298284028
19	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-X	-0.593157169174611
19	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Y	-0.596694943936944
19	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Z	-0.680924493180556
19	WALKING_DOWNSTAIRS	fBodyGyro-mean-X	-0.553089575942778
19	WALKING_DOWNSTAIRS	fBodyGyro-mean-Y	-0.641337299817778
19	WALKING_DOWNSTAIRS	fBodyGyro-mean-Z	-0.602625307818389
19	WALKING_DOWNSTAIRS	fBodyAccMag-mean	-0.556404444967972
19	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-mean	-0.576064647812278
19	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-mean	-0.636287999799167
19	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-mean	-0.719519008752778
19	WALKING_DOWNSTAIRS	tBodyAcc-std-X	-0.574658922919194
19	WALKING_DOWNSTAIRS	tBodyAcc-std-Y	-0.507035084992639
19	WALKING_DOWNSTAIRS	tBodyAcc-std-Z	-0.649184726556944
19	WALKING_DOWNSTAIRS	tGravityAcc-std-X	-0.958290447861111
19	WALKING_DOWNSTAIRS	tGravityAcc-std-Y	-0.95925383425
19	WALKING_DOWNSTAIRS	tGravityAcc-std-Z	-0.94180028475
19	WALKING_DOWNSTAIRS	tBodyAccJerk-std-X	-0.571088266146083
19	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Y	-0.571311190432222
19	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Z	-0.705342976190833
19	WALKING_DOWNSTAIRS	tBodyGyro-std-X	-0.637789914575556
19	WALKING_DOWNSTAIRS	tBodyGyro-std-Y	-0.643866300560306
19	WALKING_DOWNSTAIRS	tBodyGyro-std-Z	-0.645682212189167
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-X	-0.618836206634444
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Y	-0.725991380623889
19	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Z	-0.686684583831583
19	WALKING_DOWNSTAIRS	tBodyAccMag-std	-0.599552767486306
19	WALKING_DOWNSTAIRS	tGravityAccMag-std	-0.599552767486306
19	WALKING_DOWNSTAIRS	tBodyAccJerkMag-std	-0.601918552871944
19	WALKING_DOWNSTAIRS	tBodyGyroMag-std	-0.610093380740278
19	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-std	-0.7255986988425
19	WALKING_DOWNSTAIRS	fBodyAcc-std-X	-0.5708979748225
19	WALKING_DOWNSTAIRS	fBodyAcc-std-Y	-0.530901585022361
19	WALKING_DOWNSTAIRS	fBodyAcc-std-Z	-0.680291382637222
19	WALKING_DOWNSTAIRS	fBodyAccJerk-std-X	-0.586910128980833
19	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Y	-0.572596722878
19	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Z	-0.728521901498861
19	WALKING_DOWNSTAIRS	fBodyGyro-std-X	-0.666071315599889
19	WALKING_DOWNSTAIRS	fBodyGyro-std-Y	-0.650105402347778
19	WALKING_DOWNSTAIRS	fBodyGyro-std-Z	-0.694729075491667
19	WALKING_DOWNSTAIRS	fBodyAccMag-std	-0.689860920113889
19	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-std	-0.641089005857778
19	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-std	-0.662325968145833
19	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-std	-0.754223739441667
20	LAYING	tBodyAcc-mean-X	0.268425757926554
20	LAYING	tBodyAcc-mean-Y	-0.0175912993773164
20	LAYING	tBodyAcc-mean-Z	-0.108029145824294
20	LAYING	tGravityAcc-mean-X	0.628040637177966
20	LAYING	tGravityAcc-mean-Y	-0.0373059475847458
20	LAYING	tGravityAcc-mean-Z	0.10723075947935
20	LAYING	tBodyAccJerk-mean-X	0.079818125480791
20	LAYING	tBodyAccJerk-mean-Y	0.00220928707107345
20	LAYING	tBodyAccJerk-mean-Z	-0.00450611895602542
20	LAYING	tBodyGyro-mean-X	-0.0242488811785028
20	LAYING	tBodyGyro-mean-Y	-0.0789448418069209
20	LAYING	tBodyGyro-mean-Z	0.0856280628860452
20	LAYING	tBodyGyroJerk-mean-X	-0.094982179135
20	LAYING	tBodyGyroJerk-mean-Y	-0.0414356124141243
20	LAYING	tBodyGyroJerk-mean-Z	-0.0543001277610169
20	LAYING	tBodyAccMag-mean	-0.517257429345412
20	LAYING	tGravityAccMag-mean	-0.517257429345412
20	LAYING	tBodyAccJerkMag-mean	-0.619698756735028
20	LAYING	tBodyGyroMag-mean	-0.516861235888701
20	LAYING	tBodyGyroJerkMag-mean	-0.684048497355932
20	LAYING	fBodyAcc-mean-X	-0.612641113666949
20	LAYING	fBodyAcc-mean-Y	-0.426398722000395
20	LAYING	fBodyAcc-mean-Z	-0.665006945724294
20	LAYING	fBodyAccJerk-mean-X	-0.652264226931438
20	LAYING	fBodyAccJerk-mean-Y	-0.557791286001412
20	LAYING	fBodyAccJerk-mean-Z	-0.732835648957627
20	LAYING	fBodyGyro-mean-X	-0.626445370827119
20	LAYING	fBodyGyro-mean-Y	-0.591039733449633
20	LAYING	fBodyGyro-mean-Z	-0.518444509491525
20	LAYING	fBodyAccMag-mean	-0.560278889421186
20	LAYING	fBodyBodyAccJerkMag-mean	-0.584571446817062
20	LAYING	fBodyBodyGyroMag-mean	-0.606970915061638
20	LAYING	fBodyBodyGyroJerkMag-mean	-0.692638075749774
20	LAYING	tBodyAcc-std-X	-0.60484669490339
20	LAYING	tBodyAcc-std-Y	-0.369336706508757
20	LAYING	tBodyAcc-std-Z	-0.634787346548023
20	LAYING	tGravityAcc-std-X	-0.958201862627119
20	LAYING	tGravityAcc-std-Y	-0.952506793418079
20	LAYING	tGravityAcc-std-Z	-0.940981537502825
20	LAYING	tBodyAccJerk-std-X	-0.627098830685593
20	LAYING	tBodyAccJerk-std-Y	-0.527174601581921
20	LAYING	tBodyAccJerk-std-Z	-0.747362572898305
20	LAYING	tBodyGyro-std-X	-0.684586332415254
20	LAYING	tBodyGyro-std-Y	-0.573677383024548
20	LAYING	tBodyGyro-std-Z	-0.52727797039661
20	LAYING	tBodyGyroJerk-std-X	-0.698354145936441
20	LAYING	tBodyGyroJerk-std-Y	-0.684280685533898
20	LAYING	tBodyGyroJerk-std-Z	-0.636715878557062
20	LAYING	tBodyAccMag-std	-0.572325820319209
20	LAYING	tGravityAccMag-std	-0.572325820319209
20	LAYING	tBodyAccJerkMag-std	-0.588644307467599
20	LAYING	tBodyGyroMag-std	-0.580023613494576
20	LAYING	tBodyGyroJerkMag-std	-0.683503744537853
20	LAYING	fBodyAcc-std-X	-0.60314894923565
20	LAYING	fBodyAcc-std-Y	-0.381534028764124
20	LAYING	fBodyAcc-std-Z	-0.647515612457627
20	LAYING	fBodyAccJerk-std-X	-0.634710081102825
20	LAYING	fBodyAccJerk-std-Y	-0.525907610282373
20	LAYING	fBodyAccJerk-std-Z	-0.760509114748588
20	LAYING	fBodyGyro-std-X	-0.704481841200565
20	LAYING	fBodyGyro-std-Y	-0.567588605842655
20	LAYING	fBodyGyro-std-Z	-0.575002191142655
20	LAYING	fBodyAccMag-std	-0.648306198707062
20	LAYING	fBodyBodyAccJerkMag-std	-0.597351046813729
20	LAYING	fBodyBodyGyroMag-std	-0.635816314618644
20	LAYING	fBodyBodyGyroJerkMag-std	-0.694680032329943
21	WALKING_DOWNSTAIRS	tBodyAcc-mean-X	0.277466525522059
21	WALKING_DOWNSTAIRS	tBodyAcc-mean-Y	-0.0176664578561765
21	WALKING_DOWNSTAIRS	tBodyAcc-mean-Z	-0.10877848058848
21	WALKING_DOWNSTAIRS	tGravityAcc-mean-X	0.645775957808824
21	WALKING_DOWNSTAIRS	tGravityAcc-mean-Y	-0.0750963071446078
21	WALKING_DOWNSTAIRS	tGravityAcc-mean-Z	0.0321851774362745
21	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-X	0.0822207874776961
21	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Y	0.00350107553584853
21	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Z	-0.010659072671299
21	WALKING_DOWNSTAIRS	tBodyGyro-mean-X	-0.0276346639303578
21	WALKING_DOWNSTAIRS	tBodyGyro-mean-Y	-0.0784719736838971
21	WALKING_DOWNSTAIRS	tBodyGyro-mean-Z	0.0861212668362745
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-X	-0.100558317889216
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Y	-0.0408236141863333
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Z	-0.0533861046416422
21	WALKING_DOWNSTAIRS	tBodyAccMag-mean	-0.620309259553676
21	WALKING_DOWNSTAIRS	tGravityAccMag-mean	-0.620309259553676
21	WALKING_DOWNSTAIRS	tBodyAccJerkMag-mean	-0.703461275879657
21	WALKING_DOWNSTAIRS	tBodyGyroMag-mean	-0.693779224517157
21	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-mean	-0.807817403137255
21	WALKING_DOWNSTAIRS	fBodyAcc-mean-X	-0.693486097144118
21	WALKING_DOWNSTAIRS	fBodyAcc-mean-Y	-0.59377821414902
21	WALKING_DOWNSTAIRS	fBodyAcc-mean-Z	-0.707713799021814
21	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-X	-0.71641413145049
21	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Y	-0.678615118728922
21	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Z	-0.767351986555392
21	WALKING_DOWNSTAIRS	fBodyGyro-mean-X	-0.752040828651961
21	WALKING_DOWNSTAIRS	fBodyGyro-mean-Y	-0.759325714811275
21	WALKING_DOWNSTAIRS	fBodyGyro-mean-Z	-0.709471420465686
21	WALKING_DOWNSTAIRS	fBodyAccMag-mean	-0.658664719514706
21	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-mean	-0.679742584809363
21	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-mean	-0.776473060171569
21	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-mean	-0.826275026053922
21	WALKING_DOWNSTAIRS	tBodyAcc-std-X	-0.672323867377451
21	WALKING_DOWNSTAIRS	tBodyAcc-std-Y	-0.565585190336299
21	WALKING_DOWNSTAIRS	tBodyAcc-std-Z	-0.669621813176471
21	WALKING_DOWNSTAIRS	tGravityAcc-std-X	-0.965586634460784
21	WALKING_DOWNSTAIRS	tGravityAcc-std-Y	-0.969330818455882
21	WALKING_DOWNSTAIRS	tGravityAcc-std-Z	-0.953093993308823
21	WALKING_DOWNSTAIRS	tBodyAccJerk-std-X	-0.699763344205784
21	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Y	-0.66515912310562
21	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Z	-0.78182390148299
21	WALKING_DOWNSTAIRS	tBodyGyro-std-X	-0.79617228689951
21	WALKING_DOWNSTAIRS	tBodyGyro-std-Y	-0.765057760637255
21	WALKING_DOWNSTAIRS	tBodyGyro-std-Z	-0.701642028499559
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-X	-0.792483156720588
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Y	-0.815859336004902
21	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Z	-0.812017312181373
21	WALKING_DOWNSTAIRS	tBodyAccMag-std	-0.6601960145
21	WALKING_DOWNSTAIRS	tGravityAccMag-std	-0.6601960145
21	WALKING_DOWNSTAIRS	tBodyAccJerkMag-std	-0.680069218953922
21	WALKING_DOWNSTAIRS	tBodyGyroMag-std	-0.761303119652451
21	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-std	-0.82408989995098
21	WALKING_DOWNSTAIRS	fBodyAcc-std-X	-0.665349663426471
21	WALKING_DOWNSTAIRS	fBodyAcc-std-Y	-0.578748586831863
21	WALKING_DOWNSTAIRS	fBodyAcc-std-Z	-0.675588192778676
21	WALKING_DOWNSTAIRS	fBodyAccJerk-std-X	-0.709800728388235
21	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Y	-0.674102360655147
21	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Z	-0.794922813673627
21	WALKING_DOWNSTAIRS	fBodyGyro-std-X	-0.811026710110294
21	WALKING_DOWNSTAIRS	fBodyGyro-std-Y	-0.771388318823529
21	WALKING_DOWNSTAIRS	fBodyGyro-std-Z	-0.728319304730637
21	WALKING_DOWNSTAIRS	fBodyAccMag-std	-0.714345739215931
21	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-std	-0.683725127418382
21	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-std	-0.793158526279412
21	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-std	-0.834949863259804
22	SITTING	tBodyAcc-mean-X	0.242298449272727
22	SITTING	tBodyAcc-mean-Y	-0.0316561370181818
22	SITTING	tBodyAcc-mean-Z	-0.105664296590909
22	SITTING	tGravityAcc-mean-X	0.870172199545455
22	SITTING	tGravityAcc-mean-Y	-0.350769156818182
22	SITTING	tGravityAcc-mean-Z	-0.1765357405
22	SITTING	tBodyAccJerk-mean-X	0.105897183954545
22	SITTING	tBodyAccJerk-mean-Y	0.0320774996545455
22	SITTING	tBodyAccJerk-mean-Z	-0.0326983629140909
22	SITTING	tBodyGyro-mean-X	0.119614300727273
22	SITTING	tBodyGyro-mean-Y	-0.172162155445455
22	SITTING	tBodyGyro-mean-Z	-0.0046475084
22	SITTING	tBodyGyroJerk-mean-X	-0.119050870677727
22	SITTING	tBodyGyroJerk-mean-Y	-0.0593756069681818
22	SITTING	tBodyGyroJerk-mean-Z	-0.0743422650272727
22	SITTING	tBodyAccMag-mean	0.194598717272727
22	SITTING	tGravityAccMag-mean	0.194598717272727
22	SITTING	tBodyAccJerkMag-mean	-0.0662072290227273
22	SITTING	tBodyGyroMag-mean	-0.137333612554545
22	SITTING	tBodyGyroJerkMag-mean	-0.543885972272727
22	SITTING	fBodyAcc-mean-X	-0.0414589456
22	SITTING	fBodyAcc-mean-Y	0.1231057773
22	SITTING	fBodyAcc-mean-Z	-0.198565773954545
22	SITTING	fBodyAccJerk-mean-X	0.00774466264545455
22	SITTING	fBodyAccJerk-mean-Y	-0.042898966
22	SITTING	fBodyAccJerk-mean-Z	-0.38815349
22	SITTING	fBodyGyro-mean-X	-0.237124032272727
22	SITTING	fBodyGyro-mean-Y	-0.483080167727273
22	SITTING	fBodyGyro-mean-Z	-0.158548504727273
22	SITTING	fBodyAccMag-mean	-0.0295832732681818
22	SITTING	fBodyBodyAccJerkMag-mean	0.00382710664090909
22	SITTING	fBodyBodyGyroMag-mean	-0.354449740454545
22	SITTING	fBodyBodyGyroJerkMag-mean	-0.642050515
22	SITTING	tBodyAcc-std-X	0.0764832471304546
22	SITTING	tBodyAcc-std-Y	0.219952845181818
22	SITTING	tBodyAcc-std-Z	-0.0935184360181818
22	SITTING	tGravityAcc-std-X	-0.939673766818182
22	SITTING	tGravityAcc-std-Y	-0.944104886363636
22	SITTING	tGravityAcc-std-Z	-0.92719241
22	SITTING	tBodyAccJerk-std-X	0.0296014137090909
22	SITTING	tBodyAccJerk-std-Y	-0.0270976569090909
22	SITTING	tBodyAccJerk-std-Z	-0.444640860909091
22	SITTING	tBodyGyro-std-X	-0.377598602272727
22	SITTING	tBodyGyro-std-Y	-0.451114613181818
22	SITTING	tBodyGyro-std-Z	-0.1330599105
22	SITTING	tBodyGyroJerk-std-X	-0.388955637727273
22	SITTING	tBodyGyroJerk-std-Y	-0.665547723636364
22	SITTING	tBodyGyroJerk-std-Z	-0.482172029090909
22	SITTING	tBodyAccMag-std	-0.126888896863636
22	SITTING	tGravityAccMag-std	-0.126888896863636
22	SITTING	tBodyAccJerkMag-std	-0.0363532663636364
22	SITTING	tBodyGyroMag-std	-0.223751816518182
22	SITTING	tBodyGyroJerkMag-std	-0.644416388636364
22	SITTING	fBodyAcc-std-X	0.118339545340909
22	SITTING	fBodyAcc-std-Y	0.190673821868182
22	SITTING	fBodyAcc-std-Z	-0.1092913705
22	SITTING	fBodyAccJerk-std-X	-0.0416593402068182
22	SITTING	fBodyAccJerk-std-Y	-0.0801154312545455
22	SITTING	fBodyAccJerk-std-Z	-0.500476129545455
22	SITTING	fBodyGyro-std-X	-0.423153909545455
22	SITTING	fBodyGyro-std-Y	-0.437456513181818
22	SITTING	fBodyGyro-std-Z	-0.205526546681818
22	SITTING	fBodyAccMag-std	-0.323464307272727
22	SITTING	fBodyBodyAccJerkMag-std	-0.0977799986818182
22	SITTING	fBodyBodyGyroMag-std	-0.2723853645
22	SITTING	fBodyBodyGyroJerkMag-std	-0.673087576363636
22	WALKING_DOWNSTAIRS	tBodyAcc-mean-X	0.277156731173244
22	WALKING_DOWNSTAIRS	tBodyAcc-mean-Y	-0.0157362798544615
22	WALKING_DOWNSTAIRS	tBodyAcc-mean-Z	-0.108891559940803
22	WALKING_DOWNSTAIRS	tGravityAcc-mean-X	0.590202951371237
22	WALKING_DOWNSTAIRS	tGravityAcc-mean-Y	0.059637422
22	WALKING_DOWNSTAIRS	tGravityAcc-mean-Z	0.266233413475819
22	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-X	0.0771316429411706
22	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Y	0.0140196360738796
22	WALKING_DOWNSTAIRS	tBodyAccJerk-mean-Z	-0.00535471338117057
22	WALKING_DOWNSTAIRS	tBodyGyro-mean-X	-0.0173964514566555
22	WALKING_DOWNSTAIRS	tBodyGyro-mean-Y	-0.0892861352287625
