"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pullutant Standard","Metric Used","Method Name","Year","Units of Measure","Event Type","Observation Count","Observation Percent","Valid Day Count","Required Day Count","Exceptional Data Count","Null Data Count","Primary Exceedance Count","Secondary Exceedance Count","Certification Indicator","Num Obs Below MDL","Arithmetic Mean","Arithmetic Standard Dev","1st Max Value","1st Max DateTime","2nd Max Value","2nd Max DateTime","3rd Max Value","3rd Max DateTime","4th Max Value","4th Max DateTime","1st Max Non Overlapping Value","1st NO Max DateTime","2nd Max Non Overlapping Value","2nd NO Max DateTime","99th Percentile","98th Percentile","95th Percentile","90th Percentile","75th Percentile","50th Percentile","10th Percentile","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"37","119","0042","88501",3,35.151283,-80.866983,"WGS84","PM2.5 Raw Data","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,8.393548,4.055526,22.1,"2014-01-01 00:00",17.5,"2014-01-31 00:00",17.2,"2014-01-30 00:00",11,"2014-01-09 00:00","","","","",22.1,22.1,17.5,11,9.7,7.8,5.1,"Montclaire Elementary School","1935 Emerywood Drive","North Carolina","Mecklenburg","Charlotte","Charlotte-Gastonia-Concord, NC-SC","2014-02-11"
"37","119","0042","88502",3,35.151283,-80.866983,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","Observed Values","PM2.5 VSCC w/Correction Factor - TEOM Gravimetric 50 deg C",2014,"Micrograms/cubic meter (LC)","No Events",734,8,31,365,0,10,"","","Certification not required",0,8.025341,7.882089,66.8,"2014-01-01 01:00",61,"2014-01-01 00:00",59.8,"2014-01-01 02:00",41.9,"2014-01-01 03:00","","","","",34.2,32.2,24.1,16.2,9.8,6.5,1.1,"Montclaire Elementary School","1935 Emerywood Drive","North Carolina","Mecklenburg","Charlotte","Charlotte-Gastonia-Concord, NC-SC","2014-02-11"
"37","119","0042","88502",3,35.151283,-80.866983,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,8.029032,5.015057,25,"2014-01-01 00:00",19.3,"2014-01-31 00:00",18.9,"2014-01-30 00:00",11.3,"2014-01-09 00:00","","","","",25,25,19.3,11.3,9.7,7.3,3.9,"Montclaire Elementary School","1935 Emerywood Drive","North Carolina","Mecklenburg","Charlotte","Charlotte-Gastonia-Concord, NC-SC","2014-02-11"
"39","023","0003","42401",1,39.85567,-83.99773,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",742,8,31,365,0,2,0,"","Certification not required",0,8.548387,5.602611,25,"2014-01-30 08:00",19,"2014-01-14 17:00",17,"2014-01-31 07:00",15,"2014-01-24 11:00","","","","",25,25,19,15,12,8,3,"MUD RUN","5400 SPANGLER","Ohio","Clark","Enon","Springfield, OH","2014-02-06"
"39","023","0003","42401",1,39.85567,-83.99773,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",742,8,31,365,0,2,"","","Certification not required",0,2.570081,3.370879,25,"2014-01-30 08:00",20,"2014-01-30 13:00",19,"2014-01-14 17:00",19,"2014-01-30 09:00","","","","",14,12,9,7,4,1,0,"MUD RUN","5400 SPANGLER","Ohio","Clark","Enon","Springfield, OH","2014-02-06"
"39","023","0003","42401",1,39.85567,-83.99773,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,2.574194,2.052635,7.8,"2014-01-30 00:00",7.3,"2014-01-08 00:00",7,"2014-01-31 00:00",6,"2014-01-24 00:00","","","","",7.8,7.8,7.3,6,3.2,2.1,0.8,"MUD RUN","5400 SPANGLER","Ohio","Clark","Enon","Springfield, OH","2014-02-06"
"39","023","0003","42401",1,39.85567,-83.99773,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",246,8,31,365,0,0,"",0,"Certification not required",0,2.539431,3.014623,15.3,"2014-01-30 08:00",13.3,"2014-01-31 08:00",12.6,"2014-01-30 11:00",12.3,"2014-01-08 11:00","","","","",12.6,11,9,7.3,4,1.3,0,"MUD RUN","5400 SPANGLER","Ohio","Clark","Enon","Springfield, OH","2014-02-06"
"39","023","0003","42406",1,39.85567,-83.99773,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",742,8,31,365,0,2,"","","Certification not required",0,3.768194,4.669962,30,"2014-01-30 13:00",27,"2014-01-30 08:00",25,"2014-01-30 07:00",24,"2014-01-12 16:00","","","","",22,17,13,10,5,2,0,"MUD RUN","5400 SPANGLER","Ohio","Clark","Enon","Springfield, OH","2014-02-06"
"39","023","0005","88501",3,39.92882,-83.80949,"NAD83","PM2.5 Raw Data","1 HOUR","","Observed Values","Andersen BAM w/PM2.5 SCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",744,8,31,365,0,0,"","","Certification not required",0,8.641532,5.852186,34.2,"2014-01-31 19:00",32.1,"2014-01-31 20:00",31.7,"2014-01-02 01:00",31.6,"2014-01-02 04:00","","","","",29.7,28.8,19.8,16.1,10.7,7.1,2.8,"SPRIELD2 (SPRINGFIELD FIREHOUSE","350 N. FOUNTAIN AVE.","Ohio","Clark","Springfield","Springfield, OH","2014-02-06"
"39","023","0005","88501",3,39.92882,-83.80949,"NAD83","PM2.5 Raw Data","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,8.593548,3.607024,17.8,"2014-01-09 00:00",16.5,"2014-01-01 00:00",15.6,"2014-01-31 00:00",13.4,"2014-01-02 00:00","","","","",17.8,17.8,16.5,13.4,9.9,8.3,4.9,"SPRIELD2 (SPRINGFIELD FIREHOUSE","350 N. FOUNTAIN AVE.","Ohio","Clark","Springfield","Springfield, OH","2014-02-06"
"39","057","0005","81102",1,39.80834,-83.88711,"NAD83","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","Daily Mean","HI-VOL-WEDDING-INLET - GRAVIMETRIC",2014,"Micrograms/cubic meter (25 C)","No Events",5,8,5,61,0,0,0,0,"Certification not required",0,10.8,4.38178,17,"2014-01-29 00:00",12,"2014-01-17 00:00",11,"2014-01-23 00:00",9,"2014-01-05 00:00","","","","",17,17,17,17,12,11,5,"YELLOW SPRINGS","100 DAYTON ST.","Ohio","Greene","Yellow Springs","Dayton, OH","2014-02-06"
"39","057","0005","88501",3,39.80834,-83.88711,"NAD83","PM2.5 Raw Data","1 HOUR","","Observed Values","Andersen BAM w/PM2.5 SCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",744,8,31,365,0,0,"","","Certification not required",0,10.086828,6.583616,52.2,"2014-01-21 20:00",40.3,"2014-01-14 01:00",40,"2014-01-22 06:00",39.4,"2014-01-06 00:00","","","","",36.6,30.9,22.4,17.6,12.8,8.9,3.4,"YELLOW SPRINGS","100 DAYTON ST.","Ohio","Greene","Yellow Springs","Dayton, OH","2014-02-06"
"39","057","0005","88501",3,39.80834,-83.88711,"NAD83","PM2.5 Raw Data","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,10.045161,3.343236,19.4,"2014-01-06 00:00",16.2,"2014-01-02 00:00",14.6,"2014-01-09 00:00",13.3,"2014-01-01 00:00","","","","",19.4,19.4,16.2,13.3,12.2,10.1,5.7,"YELLOW SPRINGS","100 DAYTON ST.","Ohio","Greene","Yellow Springs","Dayton, OH","2014-02-06"
"39","113","0032","88501",3,39.760659,-84.187678,"NAD83","PM2.5 Raw Data","1 HOUR","","Observed Values","Andersen BAM w/PM2.5 SCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",696,8,27,365,0,48,"","","Certification not required",0,11.167529,9.389964,58.4,"2014-01-02 04:00",57,"2014-01-02 02:00",54.6,"2014-01-02 03:00",52.5,"2014-01-02 01:00","","","","",46.5,37.4,29.8,21.9,15.5,9.3,1.5,"LIBRARY (DAYTON PUBLIC","215 EAST THIRD ST.","Ohio","Montgomery","Dayton","Dayton, OH","2014-02-06"
"39","113","0032","88501",3,39.760659,-84.187678,"NAD83","PM2.5 Raw Data","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",27,7,27,365,0,0,"","","Certification not required",0,11.281481,6.260993,25.4,"2014-01-01 00:00",23.8,"2014-01-09 00:00",21.9,"2014-01-31 00:00",18.4,"2014-01-08 00:00","","","","",25.4,25.4,23.8,21.9,15.5,9.6,4.4,"LIBRARY (DAYTON PUBLIC","215 EAST THIRD ST.","Ohio","Montgomery","Dayton","Dayton, OH","2014-02-06"
"39","113","0034","42101",1,39.757871,-84.191572,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - NONDISPERSIVE INFRARED",2014,"Parts per million","No Events",739,8,31,365,0,5,0,0,"Certification not required",471,0.380447,0.184402,1.1,"2014-01-22 07:00",1,"2014-01-01 04:00",1,"2014-01-20 22:00",1,"2014-01-26 21:00","","","","",0.9,0.7,0.7,0.7,0.5,0.25,0.25,"REIBOLD","117 SOUTH MAIN ST.","Ohio","Montgomery","Dayton","Dayton, OH","2014-02-06"
"39","113","0034","42101",1,39.757871,-84.191572,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",741,8,31,365,0,0,0,0,"Certification not required",0,0.405398,0.150218,0.8,"2014-01-01 05:00",0.8,"2014-01-01 08:00",0.8,"2014-01-22 14:00",0.7,"2014-01-01 06:00",0.8,"2014-01-01 05:00",0.8,"2014-01-22 14:00",0.7,0.7,0.7,0.7,0.5,0.3,0.3,"REIBOLD","117 SOUTH MAIN ST.","Ohio","Montgomery","Dayton","Dayton, OH","2014-02-06"
"39","113","7001","81102",1,39.71451,-84.21798,"NAD83","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","Daily Mean","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2014,"Micrograms/cubic meter (25 C)","No Events",5,8,5,61,0,0,0,0,"Certification not required",0,16.4,7.861298,27,"2014-01-29 00:00",18,"2014-01-23 00:00",17,"2014-01-05 00:00",15,"2014-01-17 00:00","","","","",27,27,27,27,18,17,5,"MORAIINE FS","2728 VIKING LANE","Ohio","Montgomery","Moraine","Dayton, OH","2014-02-06"
"39","113","7001","81102",2,39.71451,-84.21798,"NAD83","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","Daily Mean","HI-VOL SA/GMW-1200 - GRAVIMETRIC",2014,"Micrograms/cubic meter (25 C)","No Events",5,8,5,61,0,0,0,0,"Certification not required",0,16.8,6.797058,25,"2014-01-29 00:00",21,"2014-01-23 00:00",16,"2014-01-17 00:00",15,"2014-01-05 00:00","","","","",25,25,25,25,21,16,7,"MORAIINE FS","2728 VIKING LANE","Ohio","Montgomery","Moraine","Dayton, OH","2014-02-06"
"39","135","1001","42101",1,39.83562,-84.72049,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE",2014,"Parts per million","No Events",707,8,31,365,0,37,0,0,"Certification not required",0,0.17546,0.050041,0.45,"2014-01-09 08:00",0.42,"2014-01-05 14:00",0.39,"2014-01-05 16:00",0.37,"2014-01-02 02:00","","","","",0.34,0.32,0.29,0.24,0.19,0.16,0.13,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42101",1,39.83562,-84.72049,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",740,8,31,365,0,0,0,0,"Certification not required",0,0.186081,0.041726,0.3,"2014-01-05 15:00",0.3,"2014-01-05 16:00",0.3,"2014-01-05 17:00",0.3,"2014-01-05 18:00",0.3,"2014-01-05 15:00",0.3,"2014-01-09 08:00",0.3,0.3,0.2,0.2,0.2,0.2,0.1,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42401",1,39.83562,-84.72049,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","Instrumental - Ultraviolet Fluorescence EC9850T",2014,"Parts per billion","No Events",707,8,31,365,0,37,0,"","Certification not required",0,9.3,7.261497,25.6,"2014-01-28 13:00",22.2,"2014-01-22 13:00",20.8,"2014-01-06 23:00",19.2,"2014-01-30 13:00","","","","",25.6,25.6,22.2,19.2,15.6,6.8,2.3,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42401",1,39.83562,-84.72049,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","Instrumental - Ultraviolet Fluorescence EC9850T",2014,"Parts per billion","No Events",707,8,31,365,0,37,"","","Certification not required",0,2.551909,3.585295,25.6,"2014-01-28 13:00",25,"2014-01-28 15:00",23.8,"2014-01-28 16:00",22.2,"2014-01-22 13:00","","","","",19.2,14.5,10.1,6,2.9,1.4,0.2,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42401",1,39.83562,-84.72049,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,2.56129,1.837331,6.5,"2014-01-28 00:00",5.6,"2014-01-30 00:00",5.3,"2014-01-04 00:00",5.1,"2014-01-10 00:00","","","","",6.5,6.5,5.6,5.1,4.2,2.2,0.5,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42401",1,39.83562,-84.72049,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",212,7,31,365,0,0,"",0,"Certification not required",0,2.652358,3.281016,22,"2014-01-28 17:00",18.5,"2014-01-28 14:00",16.6,"2014-01-22 14:00",12.9,"2014-01-04 20:00","","","","",16.6,12.9,9,6.3,3.4,1.5,0.2,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","42406",1,39.83562,-84.72049,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","Instrumental - Ultraviolet Fluorescence EC9850T",2014,"Parts per billion","No Events",707,8,31,365,0,37,"","","Certification not required",0,3.785431,5.55959,38.6,"2014-01-28 13:00",38.4,"2014-01-28 14:00",35.4,"2014-01-08 17:00",35.2,"2014-01-28 15:00","","","","",28.7,24.5,15.5,8.9,3.9,2,0.4,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","88502",3,39.83562,-84.72049,"NAD83","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","Observed Values","Andersen BAM w/PM2.5 SCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",743,8,31,365,0,1,"","","Certification not required",0,8.427187,5.064997,32.2,"2014-01-09 05:00",32,"2014-01-09 04:00",31.9,"2014-01-09 09:00",30.7,"2014-01-09 08:00","","","","",28.2,22.8,17.8,14.9,10.4,7.5,3.3,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"39","135","1001","88502",3,39.83562,-84.72049,"NAD83","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,8.380645,3.808711,21.5,"2014-01-09 00:00",16.2,"2014-01-31 00:00",14.9,"2014-01-01 00:00",11.6,"2014-01-10 00:00","","","","",21.5,21.5,16.2,11.6,9.6,7.7,4.9,"NATIONAL TRAIL SCHOOL","6940 OXFORD GETTYSBURG RD.","Ohio","Preble","New Paris","Dayton, OH","2014-02-06"
"40","017","0101","61103",2,35.479215,-97.751503,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,7.992473,4.118007,22.6,"2014-01-12 09:00",22.6,"2014-01-12 10:00",21.7,"2014-01-12 12:00",20.8,"2014-01-12 11:00","","","","",20,18.2,15.6,13.9,10.4,7.8,3.5,"OKC WEST-(YUKON)","12575 NW 10TH (WATER TOWER)","Oklahoma","Canadian","Yukon","Oklahoma City, OK","2014-02-13"
"40","017","0101","61104",2,35.479215,-97.751503,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,201.728495,109.097134,359,"2014-01-01 23:00",359,"2014-01-04 20:00",359,"2014-01-05 04:00",359,"2014-01-05 05:00","","","","",359,357,352,336,301,210,19,"OKC WEST-(YUKON)","12575 NW 10TH (WATER TOWER)","Oklahoma","Canadian","Yukon","Oklahoma City, OK","2014-02-13"
"40","017","0101","62101",2,35.479215,-97.751503,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,35.364247,13.476977,71,"2014-01-12 15:00",70,"2014-01-12 16:00",69,"2014-01-12 14:00",68,"2014-01-12 17:00","","","","",63,62,58,52,45,36,16,"OKC WEST-(YUKON)","12575 NW 10TH (WATER TOWER)","Oklahoma","Canadian","Yukon","Oklahoma City, OK","2014-02-13"
"40","017","0101","62201",2,35.479215,-97.751503,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,47.788978,21.322615,97,"2014-01-09 09:00",97,"2014-01-09 10:00",96,"2014-01-08 23:00",96,"2014-01-09 00:00","","","","",96,96,95,81,60,42,25,"OKC WEST-(YUKON)","12575 NW 10TH (WATER TOWER)","Oklahoma","Canadian","Yukon","Oklahoma City, OK","2014-02-13"
"40","031","0651","61103",2,34.63298,-98.42879,"NAD83","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,4.991801,3.375316,15.6,"2014-01-12 13:00",15.6,"2014-01-12 14:00",14.8,"2014-01-12 12:00",14.8,"2014-01-12 15:00","","","","",13.9,13,11.3,9.6,6.9,4.3,0.9,"LAWTON NORTH","2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)","Oklahoma","Comanche","Lawton","Lawton, OK","2014-02-13"
"40","031","0651","61104",2,34.63298,-98.42879,"NAD83","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,176.05914,117.062713,359,"2014-01-01 20:00",359,"2014-01-10 21:00",359,"2014-01-14 18:00",359,"2014-01-20 20:00","","","","",358,357,354,342,266,181,12,"LAWTON NORTH","2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)","Oklahoma","Comanche","Lawton","Lawton, OK","2014-02-13"
"40","031","0651","62101",2,34.63298,-98.42879,"NAD83","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,37.798387,13.28818,74,"2014-01-12 15:00",73,"2014-01-12 14:00",73,"2014-01-12 16:00",71,"2014-01-12 13:00","","","","",67,66,61,56,46,37,20,"LAWTON NORTH","2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)","Oklahoma","Comanche","Lawton","Lawton, OK","2014-02-13"
"40","031","0651","62201",2,34.63298,-98.42879,"NAD83","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,43.034946,20.895919,95,"2014-01-09 04:00",95,"2014-01-09 05:00",95,"2014-01-09 06:00",95,"2014-01-09 07:00","","","","",94,94,88,70,58,39,19,"LAWTON NORTH","2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)","Oklahoma","Comanche","Lawton","Lawton, OK","2014-02-13"
"40","037","0144","61103",2,36.105481,-96.361196,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,5.008468,3.432698,17.4,"2014-01-12 11:00",16.5,"2014-01-12 10:00",16.5,"2014-01-12 12:00",16.5,"2014-01-12 13:00","","","","",13.9,13,11.3,9.6,6.9,4.3,0.9,"MANNFORD","MANNFORD WATER PLANT","Oklahoma","Creek","Mannford","Tulsa, OK","2014-02-13"
"40","037","0144","61104",2,36.105481,-96.361196,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,203.959677,103.067585,359,"2014-01-20 14:00",358,"2014-01-02 11:00",358,"2014-01-02 15:00",357,"2014-01-21 03:00","","","","",355,351,344,336,293,209,26,"MANNFORD","MANNFORD WATER PLANT","Oklahoma","Creek","Mannford","Tulsa, OK","2014-02-13"
"40","037","0144","62101",2,36.105481,-96.361196,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,34.956989,14.072903,71,"2014-01-12 14:00",71,"2014-01-12 15:00",70,"2014-01-12 16:00",68,"2014-01-12 13:00","","","","",66,63,59,53,44,36,16,"MANNFORD","MANNFORD WATER PLANT","Oklahoma","Creek","Mannford","Tulsa, OK","2014-02-13"
"40","037","0144","62201",2,36.105481,-96.361196,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,45.423387,20.394152,92,"2014-01-09 01:00",92,"2014-01-09 02:00",92,"2014-01-09 03:00",92,"2014-01-09 04:00","","","","",92,92,90,75,59,42,23,"MANNFORD","MANNFORD WATER PLANT","Oklahoma","Creek","Mannford","Tulsa, OK","2014-02-13"
"40","071","0604","42401",2,36.697274,-97.081321,"NAD83","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2014,"Parts per billion","No Events",8905,8,31,365,0,23,"","","Certification not required",0,1.097698,2.836259,32,"2014-01-03 18:40",30,"2014-01-03 23:40",29,"2014-01-03 23:35",29,"2014-01-03 23:55","","","","",16,11,5,2,1,0,0,"Ponca City Salvation Army","306 E Otoe","Oklahoma","Kay","Ponca City","Ponca City, OK","2014-02-13"
"40","087","1073","61103",2,35.159649,-97.473794,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",743,8,31,365,0,1,"","","Certification not required",0,6.894482,4.021818,22.6,"2014-01-12 10:00",22.6,"2014-01-12 12:00",22.6,"2014-01-12 13:00",22.6,"2014-01-12 15:00","","","","",19.1,17.4,14.8,12.2,8.7,6.1,2.6,"GOLDSBY","310 E. BURR OAK","Oklahoma","McClain","Goldsby","Oklahoma City, OK","2014-02-13"
"40","087","1073","61104",2,35.159649,-97.473794,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Degrees Compass","No Events",743,8,31,365,0,1,"","","Certification not required",0,210.780619,105.309845,359,"2014-01-21 01:00",359,"2014-01-21 08:00",359,"2014-01-25 13:00",358,"2014-01-05 22:00","","","","",357,354,350,343,315,203,34,"GOLDSBY","310 E. BURR OAK","Oklahoma","McClain","Goldsby","Oklahoma City, OK","2014-02-13"
"40","087","1073","62101",2,35.159649,-97.473794,"WGS84","Outdoor Temperature","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,36.924731,13.451963,72,"2014-01-12 15:00",72,"2014-01-12 16:00",71,"2014-01-12 14:00",68,"2014-01-12 13:00","","","","",66,64,60,54,46,37,19,"GOLDSBY","310 E. BURR OAK","Oklahoma","McClain","Goldsby","Oklahoma City, OK","2014-02-13"
"40","087","1073","62201",2,35.159649,-97.473794,"WGS84","Relative Humidity ","1 HOUR","","Observed Values","Instrumental - Vaisala 435C RH/AT Sensor",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,49.928763,21.747642,100,"2014-01-08 12:00",100,"2014-01-08 13:00",100,"2014-01-08 14:00",100,"2014-01-08 15:00","","","","",100,100,100,80,61,45,26,"GOLDSBY","310 E. BURR OAK","Oklahoma","McClain","Goldsby","Oklahoma City, OK","2014-02-13"
"40","101","0167","42401",2,35.793134,-95.302235,"WGS84","Sulfur dioxide","5 MINUTE","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",8882,8,31,365,0,46,"","","Certification not required",0,1.538505,5.179574,80,"2014-01-03 22:20",76,"2014-01-03 20:50",73,"2014-01-03 20:55",71,"2014-01-03 18:30","","","","",30,15,6,3,1,0,0,"MUSKOGEE WATER TREATMENT PLANT","3500 PORT PLACE  MUSKOGEE, OK 74403","Oklahoma","Muskogee","Muskogee","Muskogee, OK","2014-02-13"
"40","101","0167","61103",3,35.793134,-95.302235,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","RM Young Ultrasonic Wind Sensor model 85004 - Vector Average Data Logger",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,5.899597,4.174596,20.8,"2014-01-12 12:00",20,"2014-01-12 11:00",20,"2014-01-12 13:00",19.1,"2014-01-12 14:00","","","","",16.5,15.6,13.9,11.3,8.7,5.2,0.9,"MUSKOGEE WATER TREATMENT PLANT","3500 PORT PLACE  MUSKOGEE, OK 74403","Oklahoma","Muskogee","Muskogee","Muskogee, OK","2014-02-13"
